Source, Target
995799734957862915  , 1040425140738154496  
905117948381192193  , 3389558343  
1110708280899313664  , 3931242563  
3931242563  , 796611523  
1006198505470349312  , 1035611010168631296  
34164048  , 817881284638744576  
1146555342286938122  , 898050616701837315  
1131451679063175169  , 1119890363890581504  
3931242563  , 1035611010168631296  
4772967606  , 943886126594560002  
257043654  , 1095410916588507136  
996132601092960257  , 1119890363890581504  
3931242563  , 1155638005090213889  
3931242563  , 1579909904  
1006198505470349312  , 1220820777240539136  
1146555342286938122  , 1150355405953888256  
1146555342286938122  , 1035611010168631296  
3931242563  , 1267758432347619330  
1146555342286938122  , 1067207093248155649  
3931242563  , 503836749  
1146555342286938122  , 1016527467702562817  
1160612024566652933  , 704857605  
3931242563  , 1035611010168631296  
737115731641257984  , 943886126594560002  
924391982  , 503836749  
907034217636343809  , 1131935955474976769  
909483772898295808  , 928262146542026752  
1082631116815826944  , 1191317269558824966  
1226446384460652545  , 2471549117  
34164048  , 1188846721050132482  
759473174866169856  , 787238681484533760  
1160612024566652933  , 1035611010168631296  
1108417257514909696  , 943886126594560002  
3931242563  , 1006198505470349312  
788571265  , 64285786  
907034217636343809  , 943886126594560002  
1155122855673323520  , 929949308215902208  
919864791388258304  , 817881284638744576  
1146555342286938122  , 1001157700565205000  
1197362131391467521  , 360359468  
881212879361519616  , 817881284638744576  
1146555342286938122  , 913844762448449537  
1155714232903770112  , 1119890363890581504  
968204266874785792  , 1017612212469424129  
1146555342286938122  , 1177338428557537280  
858632053092429826  , 1230817335755210752  
1082631116815826944  , 1188846721050132482  
3931242563  , 1261063092672356355  
1146555342286938122  , 1017612212469424129  
907034217636343809  , 2308898461  
176762428  , 4577163448  
1146555342286938122  , 544238554  
924391982  , 1072373109246869504  
1146555342286938122  , 1087771236346851328  
959420260737728513  , 1010816221367791616  
759473174866169856  , 2959616435  
1146555342286938122  , 859176014425071616  
1010364920356012032  , 1188846721050132482  
854218766883749890  , 837436857193484288  
824463303216730114  , 913505925406904320  
1006947511  , 1080442812015960064  
824463303216730114  , 1036418001371901953  
3931242563  , 38524242  
909483772898295808  , 1135386726501900290  
257043654  , 1119890363890581504  
759473174866169856  , 1083246851648712704  
788571265  , 1188846721050132482  
1146555342286938122  , 1036418001371901953  
1146555342286938122  , 918451268011433985  
34164048  , 2471549117  
20119578  , 1008606245924712448  
858798118309167109  , 957987037449158657  
792544781792530433  , 1267758432347619330  
824463303216730114  , 765336039615557632  
924391982  , 2398509836  
531691665  , 2471549117  
1160612024566652933  , 22570739  
909483772898295808  , 1267758432347619330  
1146555342286938122  , 818671251866517505  
858632053092429826  , 3296186240  
1146555342286938122  , 982936149470527488  
1112520405087080449  , 2471549117  
1160612024566652933  , 858798118309167109  
807055749717204992  , 1186197750  
1006198505470349312  , 1029112717867659269  
907034217636343809  , 1191317269558824966  
83990815  , 1222179350834892801  
973149129718169600  , 1090566697986060291  
1146555342286938122  , 1267197844315930625  
1160612024566652933  , 1222510171538083840  
1146555342286938122  , 1253399595960250368  
858632053092429826  , 1699901258  
83990815  , 2236829552  
83990815  , 1101307208896196608  
83990815  , 998319148038995969  
83990815  , 950923955006726144  
83990815  , 1021508518027972608  
1074931546585350144  , 64285786  
949513566973038597  , 1267758432347619330  
1146555342286938122  , 1067731483383619585  
1146555342286938122  , 1150756247873785856  
1065732854737485824  , 1017217767064289280  
83990815  , 872255844158668806  
83990815  , 918645375107502083  
1003461919901040641  , 1018276875016101888  
83990815  , 1017202287788412928  
1039190891989151744  , 1213115362411085824  
1146555342286938122  , 1000359794673307648  
83990815  , 1196657092972539904  
879151026833506304  , 2703591402  
1146555342286938122  , 720663038144200704  
909859700669378562  , 851900822065643520  
1146555342286938122  , 1265162403576115200  
1074931546585350144  , 903610991535038465  
1146555342286938122  , 285938016  
1146555342286938122  , 814976068247494656  
79342674  , 1121030311196987393  
1003461919901040641  , 1138409285275213824  
1146555342286938122  , 1224925278440476672  
1146555342286938122  , 1214574642704207877  
1116662170488594432  , 729489286584774656  
1146555342286938122  , 1208386836952805378  
2988409440  , 1228366983504302080  
858632053092429826  , 396803909  
1043280972525973504  , 1226446384460652545  
1065732854737485824  , 1213115362411085824  
3511419858  , 905117948381192193  
1003461919901040641  , 1106844041394585601  
142835884  , 1225896360609751040  
825509342212476930  , 1017217767064289280  
891827195873767424  , 988786509267505153  
83990815  , 1239734861109305344  
968204266874785792  , 1081776872407646214  
83990815  , 1267321398680150016  
907034217636343809  , 22864223  
1146555342286938122  , 886310928173604864  
963065672  , 761848777888018432  
83990815  , 2979402419  
1146555342286938122  , 840113282635579393  
1156677407929188352  , 1014696539682304000  
83990815  , 1256831989795008513  
322857751  , 1213115362411085824  
949513566973038597  , 64285786  
1146555342286938122  , 3289863278  
1198856722133049344  , 1016866967834071040  
1146555342286938122  , 833264680839753728  
854218766883749890  , 805129598589698049  
907034217636343809  , 221326760  
1146555342286938122  , 942285017861910528  
2354052199  , 3188508768  
819958563779072006  , 1215069126034513920  
83990815  , 1153283418693615616  
250062452  , 905117948381192193  
83990815  , 915165549910532097  
963065672  , 1090566697986060291  
83990815  , 1115524999626932225  
83990815  , 1056911368891351040  
909859700669378562  , 946120528858841090  
29939479  , 221326760  
919413370050285568  , 1699901258  
858632053092429826  , 1191744462642434051  
83990815  , 1008606245924712448  
1027681808492756998  , 3188508768  
1146555342286938122  , 1132622350778863617  
1003461919901040641  , 1213707968283172864  
858632053092429826  , 67986843  
1033239561487319040  , 2703591402  
3931242563  , 697907874660352000  
83990815  , 966328124962058242  
419997901  , 25684199  
1069220399148396544  , 905117948381192193  
3418841207  , 1092955727214215173  
83990815  , 940397586263040000  
83990815  , 755441752572588034  
372756844  , 1213707968283172864  
83990815  , 2202200913  
83990815  , 1147329479502716935  
1146555342286938122  , 1107090027027156992  
83990815  , 759473174866169856  
1042476883831611392  , 1020865823420944384  
1200539501040414726  , 946911455135244288  
83990815  , 154491213  
3931242563  , 915717882855686146  
3931242563  , 2337908402  
1146555342286938122  , 1189174466233933825  
1058344182610300930  , 1040724170953252864  
1226446384460652545  , 1113983891545653248  
83990815  , 581570280  
1146555342286938122  , 935031320517988352  
1070126918404517888  , 938099068546568192  
919413370050285568  , 4680150757  
83990815  , 1087363518331056129  
963065672  , 921950060841025537  
1146555342286938122  , 1090291628537987074  
811958256  , 1222857274554642433  
1160612024566652933  , 951308320840830976  
995799734957862915  , 946911455135244288  
1146555342286938122  , 909669785138470912  
1006198505470349312  , 993459937035644929  
1146555342286938122  , 971219374295207936  
1146555342286938122  , 874400680257114113  
1140383271601049600  , 1042850382727311360  
1014695499289452545  , 817881284638744576  
919413370050285568  , 1134544533616766977  
951286392897789952  , 1197196219774160896  
83990815  , 797789839286378496  
1146555342286938122  , 176466926  
83990815  , 909818704841420800  
1024196338496483328  , 905117948381192193  
919413370050285568  , 938141531076268032  
1146555342286938122  , 1101869742661394432  
924391982  , 1113983891545653248  
20119578  , 1224399616193507328  
47592899  , 967714539956416514  
759473174866169856  , 3548222594  
917421873025056769  , 1261063092672356355  
1146555342286938122  , 426850435  
3931242563  , 1157214953587085314  
919413370050285568  , 1215069126034513920  
1146555342286938122  , 1114388748219736064  
1003461919901040641  , 892930880175562752  
858632053092429826  , 1101858626522808320  
1118711260068102145  , 817881284638744576  
83990815  , 1072985528767791104  
1146555342286938122  , 1239658553247490049  
968204266874785792  , 1087363518331056129  
3372639833  , 1072992886390747136  
1146555342286938122  , 1054309649246171136  
1006198505470349312  , 1214258741505187843  
957078852320215041  , 2843073275  
83990815  , 40389531  
992648158609014784  , 1080912311043276800  
1160612024566652933  , 914697104076894209  
1146555342286938122  , 2843112005  
1146555342286938122  , 4079692397  
811958256  , 1247333066193793024  
919413370050285568  , 817881284638744576  
1006947511  , 934141782455148549  
1003461919901040641  , 993459937035644929  
878739050651373568  , 1224399616193507328  
1146555342286938122  , 1087534426689462272  
1006198505470349312  , 1215793088620306432  
919413370050285568  , 82039470  
1160612024566652933  , 900412472  
986850524346503168  , 1010013857488629761  
1100774028275535874  , 3230849602  
83990815  , 1209236013316558849  
907034217636343809  , 1161829510033170433  
1146555342286938122  , 1233136749515354125  
3931242563  , 920659671811346435  
83990815  , 703796628109418496  
83990815  , 1140304473870557190  
83990815  , 74075990  
20119578  , 2942119410  
83990815  , 4740008622  
968204266874785792  , 967714539956416514  
824463303216730114  , 1143783115242033152  
83990815  , 443744138  
1125241450696970240  , 1083388233097142277  
3931242563  , 914697104076894209  
1146555342286938122  , 141437341  
1146555342286938122  , 1046518109916540933  
968204266874785792  , 755441752572588034  
1146555342286938122  , 2683720861  
858632053092429826  , 1108210598498623488  
141437341  , 1080912311043276800  
83990815  , 1007286949722247168  
954887105347452929  , 2743530080  
1223412986775265280  , 1220764470261297152  
1223412986775265280  , 1131749334012370944  
854218766883749890  , 765102795749928960  
881212879361519616  , 1116876666993872896  
858632053092429826  , 950723565447299072  
1097212009802842112  , 943886126594560002  
1261063092672356355  , 1248155002729836544  
1223412986775265280  , 931703877811834880  
1146555342286938122  , 915220915616493568  
1006947511  , 970027146772078593  
854218766883749890  , 1162744213  
1058344182610300930  , 916047162735079425  
1006198505470349312  , 1120190436893761536  
1000091659206569984  , 1007363158258978818  
2602658058  , 878706126283517952  
1223412986775265280  , 817188057380057088  
83990815  , 1079865981730734080  
1146555342286938122  , 1242387326388469760  
858632053092429826  , 1200319957344620544  
83990815  , 1070505054874923008  
1223412986775265280  , 1124228290556784645  
968204266874785792  , 1268175209816702977  
2988409440  , 1209226716574445568  
759473174866169856  , 911610801064173568  
985991065168764930  , 1256136433217101824  
934288426987376641  , 878726927313514496  
1228903054872702978  , 1085483886300168194  
907034217636343809  , 823680517094645760  
954887105347452929  , 122038571  
917421873025056769  , 1014693644098523136  
1146555342286938122  , 2297251088  
1146555342286938122  , 896178183338422272  
2988409440  , 1140306809401565185  
793128807007973377  , 907060154948112384  
1223412986775265280  , 737815912259190784  
854218766883749890  , 949667033305833472  
1160612024566652933  , 2525664364  
1223412986775265280  , 765093457853419522  
854218766883749890  , 1181413666240905216  
907034217636343809  , 1090566697986060291  
1000091659206569984  , 1014884815168888834  
1146555342286938122  , 1549367204  
1094437871052701696  , 1256136433217101824  
1070126918404517888  , 2642763882  
83990815  , 701593163790594048  
1186197750  , 992123591830491136  
445187043  , 64285786  
1223412986775265280  , 2901368649  
810470953268506625  , 1129156704028045313  
1146555342286938122  , 951133877199831040  
3931242563  , 924800341828349953  
854218766883749890  , 1220764470261297152  
83990815  , 783131699085389826  
3931242563  , 88806066  
1146555342286938122  , 1231210207268622336  
854218766883749890  , 1258363864346849281  
1146555342286938122  , 42460690  
907034217636343809  , 762819187009957888  
1223412986775265280  , 897819214462844929  
1048777362333159425  , 1017217767064289280  
986331114414501889  , 3587541972  
1058344182610300930  , 860162403102797825  
954887105347452929  , 406868698  
907034217636343809  , 953814201281204224  
1074931546585350144  , 1230364837970153473  
1003461919901040641  , 1209226716574445568  
3931242563  , 1030533414015913984  
1070126918404517888  , 946807957202673664  
1146555342286938122  , 1070283457245429760  
1058344182610300930  , 1205406310667145216  
854218766883749890  , 985125121147846656  
1223412986775265280  , 1256486047975788544  
949409135422070787  , 943886126594560002  
1146555342286938122  , 1070505054874923008  
1070126918404517888  , 1085483886300168194  
759473174866169856  , 1023301598896959493  
1003461919901040641  , 1028903155105505280  
491112950  , 22864223  
854218766883749890  , 318707425  
924391982  , 1256136433217101824  
954887105347452929  , 1200706426655559680  
1146555342286938122  , 1139893353653260290  
3931242563  , 762819187009957888  
854218766883749890  , 1561323888  
1043677301714694144  , 64285786  
854218766883749890  , 951626770138112000  
1081807934496083968  , 1017217767064289280  
954887105347452929  , 1152553545666723840  
919413370050285568  , 1269150970144911361  
1223412986775265280  , 4857036676  
1223412986775265280  , 1203137408394395653  
831585588486692864  , 822310712206733312  
1223412986775265280  , 1192591235325874176  
799020382682550272  , 1023301598896959493  
1070126918404517888  , 1209226716574445568  
810470953268506625  , 188493873  
862145729472716801  , 160501160  
3931242563  , 977203680129703936  
874265612393922561  , 850108955598737409  
2988409440  , 1131268294730764288  
1146555342286938122  , 1101732453939523585  
865884586059980801  , 1239614816450490369  
862145729472716801  , 859345158986268672  
83990815  , 1119582467029995520  
872964570473795584  , 1249756528883752960  
2602658058  , 1233060168851771394  
1146555342286938122  , 1114736569640873984  
1118099418073329665  , 1242049038410637313  
3230849602  , 1113952904308772864  
874265612393922561  , 1040724170953252864  
347558212  , 1033177139409969152  
811958256  , 945021672184311811  
1058344182610300930  , 1046222750443024384  
83990815  , 859345158986268672  
83990815  , 805987354020196352  
1003461919901040641  , 1121964046855499784  
1003461919901040641  , 83710103  
907034217636343809  , 914312880689958912  
854218766883749890  , 2609728677  
1146555342286938122  , 290888021  
1146555342286938122  , 4734471733  
83990815  , 1209325486196678657  
1223412986775265280  , 1234562345541586949  
1223412986775265280  , 1727286740  
1146555342286938122  , 1051681574306140161  
986331114414501889  , 957135517321236481  
1003461919901040641  , 1220592184875016192  
2988409440  , 14143765  
1146555342286938122  , 1113791560863215617  
854218766883749890  , 1129768615337758720  
1146555342286938122  , 1070393330729709568  
187821064  , 991342969734262785  
1251208209836019712  , 953814201281204224  
1251208209836019712  , 1229047178913431553  
1146555342286938122  , 1340403948  
874265612393922561  , 1192463157211480064  
83990815  , 1113862412195831808  
83990815  , 1220592184875016192  
83990815  , 936685268849094656  
187821064  , 3291285477  
2988409440  , 1113769499595907073  
854218766883749890  , 1009645146437226497  
930514562096308224  , 1075606573500809220  
854218766883749890  , 83710103  
954887105347452929  , 963325337722486784  
954156227361234944  , 1211301371716108288  
1228903054872702978  , 843774030222057472  
968204266874785792  , 2609728677  
1146555342286938122  , 1110798921582862336  
907034217636343809  , 1083937970393034752  
862145729472716801  , 1237240564313026561  
956372182732558345  , 74365159  
1223412986775265280  , 1121964046855499784  
1146555342286938122  , 2880120528  
1116662170488594432  , 1082290131569004545  
142835884  , 919408705510178816  
1160612024566652933  , 1233940259089440769  
810470953268506625  , 1061706111626174465  
874265612393922561  , 797985709277614080  
1220640239007543298  , 2845299511  
3931242563  , 1118145046333874176  
1074931546585350144  , 42549267  
1146555342286938122  , 868287348064137216  
874265612393922561  , 1101868442825572353  
874265612393922561  , 1131268294730764288  
854218766883749890  , 169712931  
862145729472716801  , 1153283418693615616  
173839178  , 188493873  
874265612393922561  , 900408531542695936  
1106976737882267649  , 1030296153529565184  
862145729472716801  , 812013218583506944  
1223412986775265280  , 870558943696756736  
854218766883749890  , 1040724170953252864  
347558212  , 973149129718169600  
1006198505470349312  , 1321445178  
1223412986775265280  , 996668737443979264  
874265612393922561  , 1255778168138424322  
862145729472716801  , 1151582402847870976  
83990815  , 1016679280212828160  
968204266874785792  , 1124773538534006784  
1006198505470349312  , 836619681368768513  
3931242563  , 970362742669365248  
773181853  , 22864223  
907034217636343809  , 1373243384  
810470953268506625  , 850491219696390145  
1251208209836019712  , 946911455135244288  
2988409440  , 975231057636229120  
1146555342286938122  , 822498448666726400  
967714539956416514  , 1090566697986060291  
1146555342286938122  , 959652969045114880  
83990815  , 2590985462  
1122351448719753216  , 946911455135244288  
854218766883749890  , 1162550474  
1223412986775265280  , 1043220207651708934  
1106976737882267649  , 824235610043019264  
83990815  , 1036545924850307072  
858632053092429826  , 1066482574879535105  
1146555342286938122  , 2766808045  
759473174866169856  , 1244928188725080064  
854218766883749890  , 1019131447397867520  
1146555342286938122  , 1123070648836747264  
811958256  , 773361277  
1261311135782928385  , 946911455135244288  
958860911611068416  , 1007363158258978818  
862145729472716801  , 1136286389656596481  
1027681808492756998  , 800792357503311872  
1146555342286938122  , 3146584054  
969036678907113473  , 1564992812  
276494998  , 1220797030081159169  
1146555342286938122  , 1016176763267792896  
854218766883749890  , 916848429480865792  
1146555342286938122  , 859284021057945600  
1223412986775265280  , 954140651192434689  
83990815  , 2766808045  
1146555342286938122  , 1089651378073436161  
1155122855673323520  , 1247563899316076546  
1146555342286938122  , 1265114026352181248  
1014078038856863749  , 802757873562361856  
1146555342286938122  , 848291466485145601  
83990815  , 941998919218741249  
1006198505470349312  , 855372462  
990011147406344192  , 1193861548520771584  
1146555342286938122  , 919740234333483008  
890671108046716928  , 970027146772078593  
445187043  , 927144878403760128  
1223412986775265280  , 1416603859  
717413552496254977  , 946911455135244288  
858632053092429826  , 932648371868778497  
1108985534947323904  , 716029017623760897  
1146555342286938122  , 950368581987983360  
1223412986775265280  , 2747609610  
142835884  , 1206759650110181377  
1191390572096962561  , 1191317269558824966  
874265612393922561  , 858751075108757504  
83990815  , 1265114026352181248  
958860911611068416  , 1193861548520771584  
874265612393922561  , 1013590670194495488  
1223412986775265280  , 950938452715098112  
858892271667859457  , 1130930682975477763  
2949249320  , 946911455135244288  
874265612393922561  , 1082824966813376513  
1146555342286938122  , 224452272  
1003461919901040641  , 1210267084829216770  
364983206  , 928479870589341696  
862145729472716801  , 2977279997  
858632053092429826  , 932648371868778497  
1146555342286938122  , 1144808982919278592  
991579709195481088  , 1115277006717853696  
858892271667859457  , 993459937035644929  
1192441064403193856  , 998554421972815872  
954887105347452929  , 2964607238  
797265726918762496  , 1113939532544643072  
1223412986775265280  , 1156641192781594626  
891827195873767424  , 699424729338376192  
759473174866169856  , 1193861548520771584  
1146555342286938122  , 108275972  
1146555342286938122  , 3237981372  
1124489406231003136  , 1162550474  
954887105347452929  , 1073516451082919936  
1146555342286938122  , 2551557918  
919328611735351296  , 946911455135244288  
83990815  , 1133876654269272064  
1106976737882267649  , 1032950629059112965  
1146555342286938122  , 1529111276  
907034217636343809  , 823276811249393668  
276494998  , 1103300154524868608  
347558212  , 1193004111546896385  
276494998  , 227243942  
3326404288  , 25229293  
1016487483138138112  , 1161829510033170433  
967714539956416514  , 716029017623760897  
956372182732558345  , 800792357503311872  
3401449073  , 1160612024566652933  
83990815  , 1132824838081585157  
854218766883749890  , 941998919218741249  
811958256  , 973554014699663360  
1146555342286938122  , 3222843446  
1146555342286938122  , 825655119823851521  
858632053092429826  , 1137865400849444864  
1223412986775265280  , 970669429376929792  
1146555342286938122  , 1265069936159756290  
858632053092429826  , 1244817759793487878  
1146555342286938122  , 1024884268160307207  
1160133616233398272  , 1124266385926803456  
1212134907922616320  , 1154972813859516417  
1223412986775265280  , 983444909377118208  
2729784259  , 189684345  
862145729472716801  , 1205992081476354048  
1224321424426401792  , 3062744800  
1003461919901040641  , 1035484515400142848  
937466254587183104  , 847828226202148864  
1191390131078303745  , 901604608178606081  
907034217636343809  , 83710103  
1223412986775265280  , 1209697292590075904  
1228903054872702978  , 1108682441865068544  
1115646221710811136  , 1239159285659172864  
874265612393922561  , 1032611021947580416  
1124489406231003136  , 3112940423  
1223412986775265280  , 1210253544865042432  
2729784259  , 81405238  
347558212  , 503836749  
1160133616233398272  , 73936326  
2729784259  , 69222712  
1058344182610300930  , 1117241686332194816  
83990815  , 611996035  
2729784259  , 326794658  
83990815  , 1090618659528003584  
1223412986775265280  , 1230155149844320264  
347558212  , 979963707030609920  
