   114	 1115646221710811136
   115	 1115991764068966401
   116	 1116102626981109760
   117	 1117276424224698369
   118	 1117645871703740417
   119	 1117771196379037696
   120	 1117995106454233088
   121	 1118697519926525952
   122	 1118895455407149056
   123	 1119176630499459073
   124	 1119357867507822594
   125	 1119607270999035904
   126	 1119875339608453120
   127	 1120352367617040384
   128	 1120535292857978880
   129	 1120634765789384704
   130	 1121434731462131712
   131	 1123806225420959746
   132	 1124326033866592256
   133	 1126834466792529922
   134	 1126861787666812930
   135	 1127419336321200128
   136	 1127607040166191105
   137	 1127734503286272000
   138	 1127827855407222784
   139	 1128015541808041989
   140	 1128322212220624902
   141	 1128560217036222464
   142	 1129809296961736706
   143	 1129889280065716224
   144	 1130495242531168257
   145	 1131587596059054080
   146	 1132900776735494144
   147	 1133440830570680320
   148	 1134259952586055680
   149	 1134844891702398976
   150	 1135490450159259650
   151	 1137150288178098178
   152	 1138393456324202496
   153	 1138566958885068800
   154	 1139529709396430853
   155	 1139889857734553600
   156	 1140721853763334144
   157	 1140930084095664128
   158	 1141076345570467840
   159	 1142024061784117250
   160	 1142837385606160387
   161	 1143119534
   162	 1144823483609673730
   163	 1145629330447437824
   164	 1145731672442150912
   165	 1145841079431901184
   166	 1146312450846928897
   167	 1147021351464497152
   168	 1147360420598112256
   169	 1148071098568732672
   170	 1148404910733582337
   171	 1151018457946681345
   172	 1152907582639497216
   173	 1153892753073459206
   174	 1154072136216133632
   175	 1154531095544827904
   176	 1156197308276436992
   177	 1160499065009913856
   178	 1161558236706721793
   179	 1161713079782129665
   180	 1161794117170606080
   181	 1162203725001195522
   182	 1163249860503592961
   183	 1163307204151132160
   184	 1164037161827495936
   185	 1165422309630468096
   186	 1165434789094207488
   187	 1165622999258554368
   188	 1167496326256451585
   189	 1167737147136380928
   190	 1167802759036510208
   191	 1167829136762556416
   192	 1168910887224258564
   193	 1169023233032691712
   194	 1169324276329132032
   195	 1170074740582756359
   196	 1170489249247956993
   197	 1173234423304577026
   198	 1173369864
   199	 1174486288637952000
   200	 1174629109130919936
   201	 1176400918461337605
   202	 1176440847040012288
   203	 1176843106882400258
   204	 1177440577526222848
   205	 1179760001008713728
   206	 1182334551806418946
   207	 1182361684880449537
   208	 1183487776341102593
   209	 1184110001620582400
   210	 1184747456967389184
   211	 1185989246101774336
   212	 1186197750
   213	 1186478341160914944
   214	 1186766433172086785
   215	 1187812545836519426
   216	 1190740350714990592
   217	 1191317269558824966
   218	 1191559496147095557
   219	 1191872619827482625
   220	 1193336277514502144
   221	 1193590301232902144
   222	 1193920624093057026
   223	 1194059817586974723
   224	 1194341713713741824
   225	 1196224922504368128
   226	 1196889207010136066
   227	 1197190543643729920
   228	 1197677114394316802
   229	 1199438801334145025
   230	 1199481636536102913
   231	 1200081642758361088
   232	 1200539501040414726
   233	 1201107788623204352
   234	 1201982152558161921
   235	 1202051469668569089
   236	 1202259353132138496
   237	 1202664843892801536
   238	 1202674183244668928
   239	 1203866354140483584
   240	 1204737880729497601
   241	 1205136885477236740
   242	 1205949834689228800
   243	 1206576039675256832
   244	 1207005964165095426
   245	 1211205981834641410
   246	 1211326418547658752
   247	 1211426881418842113
   248	 1212310303871881216
   249	 1212380345691074560
   250	 1213648493446717440
   251	 1213878502727905280
   252	 1214655694156132352
   253	 1214663228665384960
   254	 1214979711367073793
   255	 1215207424719589376
   256	 1215250957455544322
   257	 1215302229181120514
   258	 1217509352522821635
   259	 1217511594390847488
   260	 1217645352
   261	 1218787365583495168
   262	 1220039803
   263	 1221492179454922753
   264	 1222121679335411712
   265	 1222707516070514688
   266	 1222850690709696512
   267	 1223224957993439234
   268	 1223257836379131904
   269	 1223388764506075137
   270	 1224231187792592897
   271	 1226929816114470912
   272	 1227031095125954560
   273	 1228741946266382336
   274	 1228903054872702978
   275	 1229641765793206273
   276	 1230029914054656000
   277	 1230277208821915650
   278	 1230835868719616002
   279	 1231577911364374530
   280	 1231776322248032258
   281	 1233419673888149505
   282	 1233658007269101568
   283	 1237175916951822336
   284	 1237290350483472384
   285	 1238560089713324038
   286	 1240499745887522816
   287	 1240799886154633216
   288	 1241015643752759296
   289	 1241185236798627841
   290	 1241749604628156417
   291	 1241782375664754691
   292	 1241927420200058881
   293	 1242353332947013633
   294	 1243172759317778432
   295	 1243506983883304961
   296	 1243611572309819397
   297	 1243739264153571328
   298	 1243740672768663553
   299	 1244056694323281921
   300	 1244825885078945792
   301	 1244857567529975808
   302	 1245017089393524738
   303	 1245239417658175490
   304	 1245319020288471041
   305	 1245353646130434048
   306	 1245616096809324547
   307	 1246190151211995136
   308	 1246771940452229122
   309	 1247164217955942405
   310	 1248077006115307520
   311	 1248359482452664320
   312	 1249164291338452994
   313	 1249178024580276224
   314	 1249607804714799104
   315	 1249904711827775489
   316	 1250510001547902976
   317	 1250752242262650881
   318	 1251180297867145219
   319	 1251272560962088960
   320	 1251450756437282816
   321	 1252828728637272064
   322	 1253056347697971204
   323	 1253952217394151424
   324	 1254031109156933632
   325	 1254834348404232201
   326	 1255328588884324353
   327	 1255380797047144449
   328	 1255518099324858370
   329	 1255533158897942528
   330	 1255778168138424322
   331	 1256677006042968065
   332	 1256797257355034625
   333	 1257762738631294977
   334	 1258462918913527809
   335	 1258608421064052739
   336	 1259355175392706560
   337	 1259556866490880005
   338	 1259833248613613568
   339	 1260163937540075524
   340	 1260287319225126913
   341	 1260810462876151808
   342	 1260825255809101825
   343	 1261059201431896064
   344	 1261311135782928385
   345	 1261660327562956800
   346	 1261936803788886018
   347	 1262006792613134341
   348	 1263133536619573248
   349	 1263718219942031360
   350	 1263765445359910912
   351	 1264182603898327041
   352	 1264479332447088642
   353	 1264587696913084421
   354	 1265045881306394624
   355	 1265387789941641221
   356	 1265632216316407810
   357	 1265767605446627329
   358	 1265855454053371909
   359	 1266406972733001728
   360	 1267197844315930625
   361	 1267757972995878913
   362	 1267758432347619330
   363	 1267856421934247938
   364	 1268174145747116035
   365	 1268268051805413376
   366	 1268466951707217921
   367	 1268973885422211073
   368	 1269051569422524416
   369	 1269078005432844295
   370	 1269213615682473984
   371	 1269491725602611201
   372	 1289926862
   373	 13019722
   374	 1331139673
   375	 1336563324
   376	 1340431370
   377	 1340860399
   378	 135140742
   379	 1355475607
   380	 1373243384
   381	 14025442
   382	 1421497116
   383	 14373681
   384	 143889658
   385	 144213423
   386	 1449347455
   387	 14578391
   388	 1486959908
   389	 14888005
   390	 152473489
   391	 1533730298
   392	 1561323888
   393	 15825051
   394	 1584404690
   395	 1592734068
   396	 159750690
   397	 163431169
   398	 1667829816
   399	 1672241426
   400	 1676248206
   401	 1677361934
   402	 1688907692
   403	 169529195
   404	 16960368
   405	 1699504506
   406	 1722203696
   407	 1726036448
   408	 173782076
   409	 176762428
   410	 177091595
   411	 177344822
   412	 1844992560
   413	 18482882
   414	 1877197518
   415	 188493873
   416	 18885231
   417	 1922407213
   418	 1931300713
   419	 19923638
   420	 19933669
   421	 201213049
   422	 202085486
   423	 210225296
   424	 2151801432
   425	 2158047919
   426	 2171367405
   427	 21714690
   428	 2177317290
   429	 21786602
   430	 2179156326
   431	 21797631
   432	 2185933902
   433	 2186472047
   434	 2208055752
   435	 2233664710
   436	 225289602
   437	 226280047
   438	 2267821138
   439	 2275698195
   440	 2282750154
   441	 22835689
   442	 2286345735
   443	 2293483759
   444	 2302148606
   445	 2331080046
   446	 2332778617
   447	 2360854450
   448	 2370821162
   449	 2389372964
   450	 239039733
   451	 2397333138
   452	 2423150160
   453	 2428348680
   454	 2433008054
   455	 2438937637
   456	 2454306833
   457	 24735023
   458	 2477551700
   459	 25229293
   460	 2568953369
   461	 262133011
   462	 2626351829
   463	 26293181
   464	 26413971
   465	 264235437
   466	 2653990117
   467	 2676472324
   468	 26806280
   469	 2689215590
   470	 2700060886
   471	 2706186476
   472	 2724398917
   473	 2726081608
   474	 27272383
   475	 2739394832
   476	 27647220
   477	 2766250838
   478	 2775481914
   479	 2849480569
   480	 2857242694
   481	 286553778
   482	 2869114914
   483	 2873839776
   484	 2885882546
   485	 2892956660
   486	 290135931
   487	 2909535757
   488	 2910425112
   489	 2922797220
   490	 2925585116
   491	 29324946
   492	 293938878
   493	 2958192485
   494	 29789039
   495	 3010186248
   496	 30133536
   497	 3013638236
   498	 3014088650
   499	 3017942598
   500	 3020614480
   501	 3022245624
   502	 3027867303
   503	 3035572323
   504	 3054246018
   505	 3059126467
   506	 3096727526
   507	 311981592
   508	 3142135756
   509	 3182137898
   510	 322857751
   511	 3228638561
   512	 3230849602
   513	 3236062091
   514	 3240534250
   515	 3242181333
   516	 3247216346
   517	 3255017239
   518	 3272849106
   519	 3300487816
   520	 3309659086
   521	 3317527245
   522	 3324680789
   523	 332579618
   524	 3342154871
   525	 3344597591
   526	 33614752
   527	 34164048
   528	 3421014747
   529	 3464251397
   530	 346693057
   531	 3707454257
   532	 37584492
   533	 381901192
   534	 3931242563
   535	 394657724
   536	 396010111
   537	 39747996
   538	 40232728
   539	 4052644648
   540	 409679414
   541	 4099795759
   542	 422344382
   543	 423613590
   544	 433423689
   545	 434729752
   546	 43834885
   547	 443664915
   548	 446736941
   549	 44816846
   550	 4499554161
   551	 451478294
   552	 456700504
   553	 4576560193
   554	 468992581
   555	 4706538354
   556	 4743546312
   557	 47592899
   558	 476800771
   559	 477962369
   560	 4799265097
   561	 4809639552
   562	 4822956857
   563	 4836413698
   564	 4848192823
   565	 4860102221
   566	 4870586859
   567	 4895718995
   568	 4917211361
   569	 4923795713
   570	 498781170
   571	 50309288
   572	 504501654
   573	 520157682
   574	 531691665
   575	 537652294
   576	 539527697
   577	 541150491
   578	 544983506
   579	 559722243
   580	 560470935
   581	 56939676
   582	 583259859
   583	 592038936
   584	 59235583
   585	 613101520
   586	 620611409
   587	 621697730
   588	 629017605
   589	 65449134
   590	 699571410130374656
   591	 702767272826372096
   592	 709490117640118273
   593	 709721121357045760
   594	 70994984
   595	 711164602269233155
   596	 716090912
   597	 716932849
   598	 717884324536692736
   599	 720060577687601152
   600	 721186666921111552
   601	 721237076562325504
   602	 723362243186806785
   603	 725683153088602113
   604	 725720575323205633
   605	 726009300036919297
   606	 727392756
   607	 727770911139598336
   608	 729257092465336320
   609	 731265100607291392
   610	 734264710535647234
   611	 736348981689737217
   612	 740016028978057216
   613	 740028345337806848
   614	 741101492837351425
   615	 741185015174795264
   616	 744375443097157633
   617	 744703113567834114
   618	 745177156276236288
   619	 746424331220115456
   620	 746501495546220545
   621	 748205054214037504
   622	 749808698810261504
   623	 750510675579969536
   624	 751164511751659520
   625	 758632788153204736
   626	 762615665987424257
   627	 769421982429421568
   628	 775824262619885568
   629	 781149215682625536
   630	 783893157050068992
   631	 789059978
   632	 791458907222708228
   633	 791865335120928768
   634	 79342674
   635	 796495549390172161
   636	 802757873562361856
   637	 804960055
   638	 805037527518167040
   639	 805186288752148480
   640	 810175302336991232
   641	 810664070886080512
   642	 811587171249520640
   643	 812822818828251136
   644	 813049019039682560
   645	 814127843797934080
   646	 815619013808181248
   647	 817705604965928960
   648	 818649822227939329
   649	 819710462166269952
   650	 820442027808538624
   651	 821699490675564544
   652	 823211211642826754
   653	 823680517094645760
   654	 824395292
   655	 825735688037494786
   656	 82697361
   657	 827459893133127680
   658	 832834203460853760
   659	 835244115604422657
   660	 841708964555374592
   661	 842812263580995586
   662	 845781459260456960
   663	 847897759
   664	 848535775885053956
   665	 850935033766522880
   666	 853657030711623681
   667	 856234555631652865
   668	 856279352652124160
   669	 85785398
   670	 858334479898759174
   671	 858394037669199876
   672	 858632053092429826
   673	 859079623379996673
   674	 859207921460158464
   675	 859582372504772608
   676	 859890553823035394
   677	 86471448
   678	 866419022606196736
   679	 866437908802097152
   680	 868661286153801728
   681	 869636076683526150
   682	 869940924071260161
   683	 874198259870388224
   684	 874348172503592960
   685	 879151026833506304
   686	 879654585568067584
   687	 880073587100708866
   688	 886031046
   689	 886382604961828864
   690	 888042539088961537
   691	 889719071134015488
   692	 891411271794520069
   693	 891918007630413825
   694	 894997103356891136
   695	 895368804745830400
   696	 898962468
   697	 900063665856106496
   698	 900694950119124992
   699	 903200235928788992
   700	 906470124596617216
   701	 906586356322902016
   702	 906864907618054144
   703	 907034217636343809
   704	 908523527896047616
   705	 908753398425620481
   706	 910063806985912320
   707	 910680226660626432
   708	 910996960693424128
   709	 913161097523400704
   710	 916955204268027904
   711	 917236170744107008
   712	 918769992044351489
   713	 930514562096308224
   714	 930539925249826816
   715	 930995617136041984
   716	 934141782455148549
   717	 936537858650730496
   718	 936794631756333058
   719	 937336941053276161
   720	 93760050
   721	 939204178789924870
   722	 941560746902667264
   723	 945204737208565761
   724	 946228307397357568
   725	 946228316767424512
   726	 947379298125713413
   727	 947547182344949760
   728	 947714742755438593
   729	 948155111917871104
   730	 948528926187540486
   731	 949847357058936833
   732	 950699267928272897
   733	 951122070510817280
   734	 951480560236441600
   735	 952534372225187842
   736	 952560049569837056
   737	 953041659138228224
   738	 956000110214860800
   739	 956062937868918786
   740	 956725648533458945
   741	 95733075
   742	 957509234761043969
   743	 957868492157607936
   744	 958031969295785984
   745	 958663560879640576
   746	 958860911611068416
   747	 959689421212745729
   748	 960067193718259712
   749	 960649543380619264
   750	 961063516399534080
   751	 963610982210834432
   752	 963807212606033921
   753	 965067295830585344
   754	 965422682899714048
   755	 966453398781485057
   756	 966703345690869761
   757	 968656352657600513
   758	 969284017278287872
   759	 971572768457273345
   760	 973149129718169600
   761	 973241495498215429
   762	 976246530553376770
   763	 978078286382358529
   764	 978420703748767744
   765	 978658662
   766	 981518781510860800
   767	 983182953583923200
   768	 986549823078838273
   769	 986619439574540288
   770	 987416344814637062
   771	 987492268968996864
   772	 988588647845949440
   773	 990004858790055937
   774	 991412987016695808
   775	 992968660191989760
   776	 993658111377502208
   777	 993883983451774978
   778	 994592766750613504
   779	 994820540908089345
   780	 994954678994694146
   781	 995909427818414080
   782	 996670760134426625
   783	 997985011646296064
   784	 999303950972039172
