Source, Target, Date Start
107072215, 1054582790279192577,07-06-20 23:59:41
1146555342286938122, 1230541096662585344,07-06-20 23:59:40
1146555342286938122, 1031392394242138120,07-06-20 23:59:40
1146555342286938122, 1027524633367465986,07-06-20 23:59:39
1205632938596978688, 1016130740830928897,07-06-20 23:59:38
1120396122172710915, 886592562273890304,07-06-20 23:59:38
1242108921780764676, 1233114794456207360,07-06-20 23:59:38
1146555342286938122, 932767712266412032,07-06-20 23:59:38
276494998, 4842966412,07-06-20 23:59:38
1006198505470349312, 1236061509178048514,07-06-20 23:59:38
879151026833506304, 1078250268796563462,07-06-20 23:59:37
101331688, 1199420662735089671,07-06-20 23:59:36
1146555342286938122, 924258025195544576,07-06-20 23:59:36
1146555342286938122, 1336775329,07-06-20 23:59:34
1146555342286938122, 1189710605625643008,07-06-20 23:59:34
1146555342286938122, 996294992585936896,07-06-20 23:59:34
19538986, 859031747991699456,07-06-20 23:59:33
1146555342286938122, 1126775352401874944,07-06-20 23:59:33
879151026833506304, 4804455078,07-06-20 23:59:32
1160133616233398272, 1266596595304263680,07-06-20 23:59:32
1146555342286938122, 762616562851328001,07-06-20 23:59:31
879151026833506304, 4695877951,07-06-20 23:59:31
1146555342286938122, 926408583880642560,07-06-20 23:59:30
1146555342286938122, 858717325339570176,07-06-20 23:59:30
850935033766522880, 1045909837110894592,07-06-20 23:59:29
879151026833506304, 1119337219314077696,07-06-20 23:59:29
222680234, 1222263525567082496,07-06-20 23:59:29
1146555342286938122, 1056695488144117760,07-06-20 23:59:28
1146555342286938122, 1069364988920229890,07-06-20 23:59:27
1146555342286938122, 1198661305554612229,07-06-20 23:59:27
1146555342286938122, 937440395151130624,07-06-20 23:59:27
953663868659798017, 1218136846435115010,07-06-20 23:59:27
15825051, 1097678812165402626,07-06-20 23:59:26
879151026833506304, 981181422533738496,07-06-20 23:59:26
107072215, 117757409,07-06-20 23:59:26
4822956857, 820524807775096832,07-06-20 23:59:25
1146555342286938122, 4638944952,07-06-20 23:59:25
954887105347452929, 894602268942774273,07-06-20 23:59:23
1146555342286938122, 1173973952974249991,07-06-20 23:59:23
1146555342286938122, 1189190557983227904,07-06-20 23:59:22
15825051, 22232391,07-06-20 23:59:22
19923638, 1218136846435115010,07-06-20 23:59:21
1223412986775265280, 994909033005047808,07-06-20 23:59:21
879151026833506304, 54921730,07-06-20 23:59:20
18125047, 1190842763660541953,07-06-20 23:59:20
1120396122172710915, 1082379469308993536,07-06-20 23:59:20
446736941, 846309716481466368,07-06-20 23:59:20
15825051, 986255523182981120,07-06-20 23:59:20
1146555342286938122, 4032928637,07-06-20 23:59:19
1146555342286938122, 1022538600800559110,07-06-20 23:59:19
15825051, 1003293957797736448,07-06-20 23:59:18
879151026833506304, 2795589605,07-06-20 23:59:18
864525927438536707, 2321724218,07-06-20 23:59:18
1146555342286938122, 3319310696,07-06-20 23:59:18
850935033766522880, 1070604946771369984,07-06-20 23:59:17
83838592, 859319578337214465,07-06-20 23:59:17
1041034278, 720315638,07-06-20 23:59:17
1146555342286938122, 2737683878,07-06-20 23:59:16
954887105347452929, 2470651051,07-06-20 23:59:15
43834885, 69190453,07-06-20 23:59:15
1146555342286938122, 1154446943533314048,07-06-20 23:59:15
1146555342286938122, 1046795959693430789,07-06-20 23:59:15
1228903054872702978, 1037737022260097030,07-06-20 23:59:14
107072215, 1143090225129775105,07-06-20 23:59:13
2319770336, 70763551,07-06-20 23:59:13
1160133616233398272, 42064896,07-06-20 23:59:13
879151026833506304, 1223005192905469954,07-06-20 23:59:13
879151026833506304, 1055256788935815168,07-06-20 23:59:12
107072215, 1137213615725920256,07-06-20 23:59:11
1006198505470349312, 1248423920912363521,07-06-20 23:59:11
101331688, 1106241000492683266,07-06-20 23:59:10
1070126918404517888, 1018023669459759104,07-06-20 23:59:10
1146555342286938122, 1173369864,07-06-20 23:59:10
1146555342286938122, 994867790124408833,07-06-20 23:59:10
972611390757310464, 398691252,07-06-20 23:59:10
1146555342286938122, 1219930320390234112,07-06-20 23:59:09
241272963, 1106899738719408131,07-06-20 23:59:08
850935033766522880, 791971964688732160,07-06-20 23:59:08
1115646221710811136, 1000754616009572352,07-06-20 23:59:07
335489061, 987033764,07-06-20 23:59:07
859890553823035394, 866338277766438912,07-06-20 23:59:07
15825051, 1324748143,07-06-20 23:59:07
1146555342286938122, 1096577162428276736,07-06-20 23:59:07
3931242563, 1041464922792579073,07-06-20 23:59:07
222680234, 930613254472323072,07-06-20 23:59:06
107072215, 1011124409510187008,07-06-20 23:59:05
1146555342286938122, 1191404077013327872,07-06-20 23:59:05
19923638, 1943042131,07-06-20 23:59:04
1005104510149292033, 1005104510149292033,07-06-20 23:59:04
1146555342286938122, 816030580949286912,07-06-20 23:59:04
222680234, 858487240212701184,07-06-20 23:59:03
1146555342286938122, 1264391672521089025,07-06-20 23:59:03
1146555342286938122, 1048944962623029248,07-06-20 23:59:03
1146555342286938122, 2959292222,07-06-20 23:59:03
19538986, 4842966412,07-06-20 23:59:03
15825051, 1283599855,07-06-20 23:59:02
1240799886154633216, 1223412986775265280,07-06-20 23:59:02
1146555342286938122, 990248298329071616,07-06-20 23:59:02
1146555342286938122, 1056682178048856064,07-06-20 23:59:02
2729784259, 3502113076,07-06-20 23:59:01
613101520, 1003634744570019841,07-06-20 23:59:01
1146555342286938122, 907674892505456640,07-06-20 23:59:00
1120396122172710915, 919240687287177217,07-06-20 23:59:00
1146555342286938122, 1389986515,07-06-20 23:58:59
222680234, 1056116539135422464,07-06-20 23:58:59
15825051, 929150851519799296,07-06-20 23:58:59
1006198505470349312, 1214507833259122689,07-06-20 23:58:58
879151026833506304, 948437062511861760,07-06-20 23:58:58
1146555342286938122, 875026961051127809,07-06-20 23:58:57
15825051, 862486974921187328,07-06-20 23:58:57
1146555342286938122, 279338997,07-06-20 23:58:56
850935033766522880, 1016657753006276609,07-06-20 23:58:55
1146555342286938122, 1106053225185140736,07-06-20 23:58:55
879151026833506304, 791865335120928768,07-06-20 23:58:55
613101520, 981587326122864640,07-06-20 23:58:55
1146555342286938122, 576828105,07-06-20 23:58:54
19538986, 933052262368374784,07-06-20 23:58:54
19923638, 712057661743874051,07-06-20 23:58:54
1146555342286938122, 982167956632186881,07-06-20 23:58:53
859890553823035394, 4318377676,07-06-20 23:58:53
15825051, 966944101626097665,07-06-20 23:58:52
1146555342286938122, 1129594395261526016,07-06-20 23:58:52
11277292, 2190761714,07-06-20 23:58:52
101331688, 909852554862972929,07-06-20 23:58:52
1146555342286938122, 966653114462949377,07-06-20 23:58:51
1146555342286938122, 968303709984829441,07-06-20 23:58:51
1146555342286938122, 1218136846435115010,07-06-20 23:58:51
1146555342286938122, 225511741,07-06-20 23:58:50
954887105347452929, 3414265090,07-06-20 23:58:50
954887105347452929, 2290448500,07-06-20 23:58:50
1146555342286938122, 195476696,07-06-20 23:58:49
19538986, 1128212063015383040,07-06-20 23:58:49
1070126918404517888, 2429311073,07-06-20 23:58:49
1146555342286938122, 3598700180,07-06-20 23:58:49
1146555342286938122, 1224103667034402817,07-06-20 23:58:49
1146555342286938122, 1149575317276844032,07-06-20 23:58:48
15825051, 1123907747127463937,07-06-20 23:58:48
107072215, 1659433477,07-06-20 23:58:47
15825051, 492606579,07-06-20 23:58:46
1146555342286938122, 1225762721267716096,07-06-20 23:58:45
15825051, 717455478972768256,07-06-20 23:58:44
1110232120176181259, 1123108125320474625,07-06-20 23:58:43
446736941, 347600310,07-06-20 23:58:43
1041034278, 1256877851716001792,07-06-20 23:58:42
1146555342286938122, 743872918959063041,07-06-20 23:58:42
1146555342286938122, 1055507925916139520,07-06-20 23:58:41
1146555342286938122, 1033468722240020481,07-06-20 23:58:41
347558212, 4842966412,07-06-20 23:58:40
1146555342286938122, 1182633562115366912,07-06-20 23:58:40
222680234, 1125897335677038592,07-06-20 23:58:40
1146555342286938122, 955985697080467457,07-06-20 23:58:40
919229263055872000, 2737384307,07-06-20 23:58:40
15825051, 2384162750,07-06-20 23:58:40
832449845461925888, 841856378172002304,07-06-20 23:58:39
972611390757310464, 42427259,07-06-20 23:58:39
954887105347452929, 1148292001701347328,07-06-20 23:58:38
1146555342286938122, 859495074735955968,07-06-20 23:58:38
18125047, 59880540,07-06-20 23:58:38
1006198505470349312, 1014753480781819905,07-06-20 23:58:38
1146555342286938122, 2990053339,07-06-20 23:58:38
954887105347452929, 1002033863688949760,07-06-20 23:58:37
986331114414501889, 1236061509178048514,07-06-20 23:58:36
1146555342286938122, 1107282426533941248,07-06-20 23:58:36
1146555342286938122, 895332948551102464,07-06-20 23:58:35
1146555342286938122, 1102155120693805056,07-06-20 23:58:34
335489061, 3239854313,07-06-20 23:58:34
1205632938596978688, 1102168134205681664,07-06-20 23:58:34
1206862388022173697, 973321212846854147,07-06-20 23:58:33
1146555342286938122, 1145841079431901184,07-06-20 23:58:33
850935033766522880, 1088661222923239425,07-06-20 23:58:32
1230788850626240517, 46331542,07-06-20 23:58:32
978420703748767744, 1159322030375936001,07-06-20 23:58:32
1095492398333992961, 1253695201433972739,07-06-20 23:58:32
15825051, 938230552808841218,07-06-20 23:58:31
446736941, 613812439,07-06-20 23:58:31
11277292, 1023598244700418053,07-06-20 23:58:30
879151026833506304, 1100106256809889792,07-06-20 23:58:30
1146555342286938122, 1191420715108642818,07-06-20 23:58:29
335489061, 1194891086193463297,07-06-20 23:58:29
15825051, 21182707,07-06-20 23:58:27
1146555342286938122, 1055256788935815168,07-06-20 23:58:27
996429095289401344, 1053122001404133376,07-06-20 23:58:27
1146555342286938122, 1130978289965830144,07-06-20 23:58:27
1146555342286938122, 918451268011433985,07-06-20 23:58:26
2335628882, 2997958590,07-06-20 23:58:26
1146555342286938122, 1019350668237303809,07-06-20 23:58:25
1146555342286938122, 859031747991699456,07-06-20 23:58:25
1146555342286938122, 1236061509178048514,07-06-20 23:58:25
15825051, 1194353573531987969,07-06-20 23:58:25
1085237795231215617, 755356880814301184,07-06-20 23:58:25
1146555342286938122, 889541793993412610,07-06-20 23:58:24
972611390757310464, 3398050212,07-06-20 23:58:24
1223412986775265280, 3413913520,07-06-20 23:58:24
1146555342286938122, 2257089056,07-06-20 23:58:23
15825051, 1090996096996962305,07-06-20 23:58:22
859890553823035394, 1130561422105223169,07-06-20 23:58:22
1127827855407222784, 984869442864730117,07-06-20 23:58:21
954887105347452929, 1126689377214533632,07-06-20 23:58:21
286553778, 996190788638851072,07-06-20 23:58:21
15825051, 1560766423,07-06-20 23:58:21
1146555342286938122, 258729227,07-06-20 23:58:21
15825051, 962484136786063361,07-06-20 23:58:21
978420703748767744, 929949308215902208,07-06-20 23:58:20
1146555342286938122, 945727982240456706,07-06-20 23:58:20
15825051, 1149970667846164480,07-06-20 23:58:20
954887105347452929, 3162023580,07-06-20 23:58:19
1146555342286938122, 1577458285,07-06-20 23:58:19
1049444995084800000, 960477241049276416,07-06-20 23:58:19
1146555342286938122, 1086666933741641728,07-06-20 23:58:18
1146555342286938122, 1052920059079942151,07-06-20 23:58:18
19538986, 862486974921187328,07-06-20 23:58:18
858632053092429826, 2747353953,07-06-20 23:58:18
1146555342286938122, 986398259143987200,07-06-20 23:58:18
19923638, 4842966412,07-06-20 23:58:18
1146555342286938122, 1097382868475613184,07-06-20 23:58:17
954887105347452929, 872359868182781956,07-06-20 23:58:17
1146555342286938122, 961384590,07-06-20 23:58:16
1146555342286938122, 933052262368374784,07-06-20 23:58:16
1069751431740178432, 1159557544278290432,07-06-20 23:58:16
1146555342286938122, 1022614085052116992,07-06-20 23:58:16
15825051, 1176875150505054209,07-06-20 23:58:15
1146555342286938122, 1040546281230295046,07-06-20 23:58:15
335489061, 1122617095932600326,07-06-20 23:58:15
18125047, 2550951319,07-06-20 23:58:15
1070126918404517888, 932261617248632832,07-06-20 23:58:14
978420703748767744, 1233855060272123905,07-06-20 23:58:14
222680234, 1256731050207858690,07-06-20 23:58:14
1085237795231215617, 1178487910300913664,07-06-20 23:58:13
2397333138, 864083611368046593,07-06-20 23:58:13
954887105347452929, 1135225729702981632,07-06-20 23:58:13
2845299511, 933052262368374784,07-06-20 23:58:12
1146555342286938122, 942395808934133760,07-06-20 23:58:12
33044293, 4842966412,07-06-20 23:58:12
1146555342286938122, 972585110292828163,07-06-20 23:58:11
1146555342286938122, 1063891556237746177,07-06-20 23:58:11
832449845461925888, 4055323635,07-06-20 23:58:10
832449845461925888, 1082830995148230658,07-06-20 23:58:10
15825051, 611103659,07-06-20 23:58:10
15825051, 993827557047812096,07-06-20 23:58:10
15825051, 1148364458647064578,07-06-20 23:58:10
1146555342286938122, 923373055753293824,07-06-20 23:58:09
15825051, 957900809370402817,07-06-20 23:58:09
864525927438536707, 919184560860028928,07-06-20 23:58:09
1146555342286938122, 911550047577186304,07-06-20 23:58:08
1228903054872702978, 1069665522,07-06-20 23:58:07
1006198505470349312, 957135517321236481,07-06-20 23:58:07
1146555342286938122, 702828719434555392,07-06-20 23:58:07
1146555342286938122, 1039786050661638144,07-06-20 23:58:06
1146555342286938122, 1010471402561048576,07-06-20 23:58:06
15825051, 1142837385606160387,07-06-20 23:58:06
954887105347452929, 968045688083726336,07-06-20 23:58:05
864525927438536707, 898954410335719424,07-06-20 23:58:04
954887105347452929, 912424269602344965,07-06-20 23:58:04
972611390757310464, 1252043916594917376,07-06-20 23:58:03
850935033766522880, 1242900495540400128,07-06-20 23:58:03
2293483759, 952560049569837056,07-06-20 23:58:03
1146555342286938122, 926908184802889728,07-06-20 23:58:02
1146555342286938122, 864083611368046593,07-06-20 23:58:02
1146555342286938122, 1197035947969265664,07-06-20 23:58:01
1146555342286938122, 1209217336777039873,07-06-20 23:57:59
1146555342286938122, 804662738169593856,07-06-20 23:57:59
957809038036647937, 830220954932424704,07-06-20 23:57:58
1146555342286938122, 781930092037451776,07-06-20 23:57:56
907034217636343809, 998787095241134080,07-06-20 23:57:55
1146555342286938122, 263264023,07-06-20 23:57:55
1146555342286938122, 937121562767036416,07-06-20 23:57:55
1146555342286938122, 2880363026,07-06-20 23:57:55
954887105347452929, 1119337219314077696,07-06-20 23:57:54
1146555342286938122, 1050046690869354498,07-06-20 23:57:54
832449845461925888, 2447371558,07-06-20 23:57:54
954887105347452929, 447469792,07-06-20 23:57:54
11277292, 1101846390613827587,07-06-20 23:57:53
1146555342286938122, 1133036485949763584,07-06-20 23:57:53
1146555342286938122, 1267138318334078977,07-06-20 23:57:53
15825051, 871942970873962496,07-06-20 23:57:53
